Price,Year,Kms,Potencia,renta_encoded,familia_encoded,frecuencia_uso_encoded,experiencia_conduccion_encoded,vacaciones_freq,sector_freq,comunidad_autonoma_freq,condiciones_conduccion_freq,tipo_combustible.1_freq,Marca_freq,probability,prediction_class
16790,2020,49.505,115,3,1,1,0,0.29627374573794446,0.11002191914271797,0.16762055528494885,0.20920603994154896,0.30144909887968824,0.0495007306380906,0.08195116934444194,0
21990,2022,25.346,130,1,1,2,0,0.29627374573794446,0.18813930832927422,0.12871407696054554,0.698307355090112,0.30144909887968824,0.04298587433024842,0.0876364439703135,0
19090,2024,12.422,100,2,1,2,0,0.5065757428153921,0.09005114466634194,0.05010959571358987,0.20920603994154896,0.39704091573307354,0.03038236726741354,0.10358886341233395,0
20890,2020,100.111,150,4,1,2,0,0.19715051144666343,0.050414028251339504,0.17748416950803703,0.698307355090112,0.30144909887968824,0.016195811008280565,0.07910250470532156,0
21790,2020,103.16,150,2,2,1,0,0.19715051144666343,0.10326351680467609,0.16762055528494885,0.09248660496833902,0.30144909887968824,0.06039941548952752,0.08284894995263457,0
18590,2021,129.453,180,2,1,2,2,0.29627374573794446,0.09005114466634194,0.13200194836824158,0.09248660496833902,0.282513395031661,0.03044325377496347,0.0859363109693154,0
16390,2023,14.472,130,3,1,2,0,0.19715051144666343,0.050414028251339504,0.12871407696054554,0.09248660496833902,0.39704091573307354,0.08865075499269362,0.1172823864539567,0
25490,2022,34.115,225,2,1,2,2,0.29627374573794446,0.050414028251339504,0.04736970287384316,0.698307355090112,0.39704091573307354,0.006636629322942036,0.09120810579306053,0
15190,2024,15.611,110,2,0,2,1,0.5065757428153921,0.11002191914271797,0.03452264978080857,0.698307355090112,0.39704091573307354,0.06715781782756941,0.09635549658223547,0
15490,2020,27.553,140,2,2,0,1,0.29627374573794446,0.15112031173891866,0.12871407696054554,0.698307355090112,0.282513395031661,0.05674622503653191,0.08711077019005456,0
21590,2019,136.133,136,2,1,2,0,0.19715051144666343,0.11002191914271797,0.010594252313687286,0.20920603994154896,0.30144909887968824,0.029103750608865074,0.09094941643378386,0
22290,2020,141.215,150,3,2,1,1,0.5065757428153921,0.18813930832927422,0.05528494885533366,0.698307355090112,0.30144909887968824,0.06039941548952752,0.0860867217084227,0
16090,2023,19.872,125,3,2,0,1,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.698307355090112,0.39704091573307354,0.03044325377496347,0.09319931122711146,0
14090,2023,35.537,100,0,1,1,0,0.19715051144666343,0.18813930832927422,0.03452264978080857,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09665453444250238,0
13590,2024,11.615,100,2,2,2,1,0.29627374573794446,0.10466390647832441,0.13200194836824158,0.698307355090112,0.39704091573307354,0.06715781782756941,0.09846229533375442,0
14290,2018,137.58,115,1,1,2,2,0.5065757428153921,0.15112031173891866,0.04736970287384316,0.09248660496833902,0.30144909887968824,0.06039941548952752,0.12911875471578274,0
17890,2020,59.184,160,2,1,0,0,0.5065757428153921,0.09005114466634194,0.011264003896736484,0.698307355090112,0.282513395031661,0.05674622503653191,0.10131216699893894,0
15290,2024,27.989,130,2,0,2,2,0.19715051144666343,0.050535801266439355,0.05528494885533366,0.20920603994154896,0.39704091573307354,0.08865075499269362,0.10641630802170107,0
14090,2023,35.537,100,4,2,2,0,0.19715051144666343,0.10466390647832441,0.03001704822211398,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.09736813092996106,0
48990,2020,134.521,265,2,2,1,0,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.20920603994154896,0.30144909887968824,0.05029225523623965,0.08575323545365683,0
14190,2024,20.277,100,2,1,2,1,0.5065757428153921,0.050535801266439355,0.16762055528494885,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.10265755260275392,0
11390,2023,10.1,70,0,1,2,1,0.5065757428153921,0.05211885046273746,0.03452264978080857,0.698307355090112,0.282513395031661,0.04596931320019484,0.08921542648340272,0
17290,2022,40.927,118,1,2,2,1,0.5065757428153921,0.18813930832927422,0.12871407696054554,0.20920603994154896,0.018996590355577204,0.04596931320019484,0.08086019630030236,0
14190,2020,105.773,130,4,0,1,0,0.5065757428153921,0.18813930832927422,0.16762055528494885,0.698307355090112,0.39704091573307354,0.053153921091086215,0.08457023093433812,0
8890,2016,35.984,82,1,2,2,1,0.19715051144666343,0.050414028251339504,0.12871407696054554,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09180737823755065,0
15890,2020,69.411,115,2,0,0,0,0.29627374573794446,0.15112031173891866,0.17748416950803703,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08925368309681456,0
19690,2021,58.714,140,2,1,2,1,0.19715051144666343,0.10466390647832441,0.17748416950803703,0.698307355090112,0.282513395031661,0.05674622503653191,0.08541800191329446,0
18190,2024,24.11,130,0,2,2,1,0.5065757428153921,0.09005114466634194,0.049074525085241114,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.0943676904303789,0
15590,2021,60.923,130,4,1,2,1,0.19715051144666343,0.052788602045786656,0.05010959571358987,0.698307355090112,0.39704091573307354,0.053153921091086215,0.09087035559860357,0
16590,2021,75.521,130,0,2,2,1,0.19715051144666343,0.18813930832927422,0.16762055528494885,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09522553058140935,0
12690,2024,8.209,110,1,2,0,1,0.29627374573794446,0.15112031173891866,0.16762055528494885,0.698307355090112,0.39704091573307354,0.08865075499269362,0.11315277685401659,0
12990,2020,115.355,130,0,1,0,1,0.5065757428153921,0.052788602045786656,0.05528494885533366,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09344702248050121,0
16590,2021,119.459,130,4,2,2,1,0.5065757428153921,0.11002191914271797,0.05010959571358987,0.698307355090112,0.30144909887968824,0.08865075499269362,0.0912793295307707,0
11990,2019,15.878,90,4,1,1,0,0.19715051144666343,0.18813930832927422,0.13200194836824158,0.698307355090112,0.018996590355577204,0.05674622503653191,0.08485162895850486,0
13490,2024,14.051,100,0,0,1,2,0.5065757428153921,0.050414028251339504,0.13200194836824158,0.698307355090112,0.39704091573307354,0.06715781782756941,0.11364777051548614,0
21590,2022,57.747,120,4,1,1,2,0.5065757428153921,0.11002191914271797,0.05010959571358987,0.698307355090112,0.30144909887968824,0.04298587433024842,0.08047028274180376,0
14490,2015,93.742,143,3,0,1,1,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.20920603994154896,0.30144909887968824,0.006575742815392109,0.08472433360399768,0
17090,2022,43.95,114,3,0,2,1,0.5065757428153921,0.10466390647832441,0.03001704822211398,0.698307355090112,0.39704091573307354,0.0495007306380906,0.09255541642535689,0
12990,2023,36.973,110,2,1,2,2,0.19715051144666343,0.11002191914271797,0.13200194836824158,0.20920603994154896,0.30144909887968824,0.08865075499269362,0.08489013434042425,0
14190,2019,132.606,150,1,2,0,2,0.5065757428153921,0.10326351680467609,0.12871407696054554,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08974405060824872,0
19590,2022,61.892,150,4,1,2,0,0.19715051144666343,0.18813930832927422,0.13200194836824158,0.09248660496833902,0.39704091573307354,0.032696054554310766,0.08029993844467531,0
17090,2019,59.116,115,1,2,1,1,0.29627374573794446,0.15112031173891866,0.16762055528494885,0.698307355090112,0.30144909887968824,0.0495007306380906,0.08262968424949166,0
15190,2024,15.611,110,3,2,0,1,0.5065757428153921,0.15112031173891866,0.009376522162688748,0.20920603994154896,0.39704091573307354,0.06715781782756941,0.08129289792382713,0
14590,2024,7.616,100,5,2,1,2,0.5065757428153921,0.04688261081344374,0.12871407696054554,0.698307355090112,0.39704091573307354,0.1620798830979055,0.18354847839498814,0
59190,2021,99.748,354,2,2,2,1,0.19715051144666343,0.050414028251339504,0.13200194836824158,0.698307355090112,0.39704091573307354,0.00377496346809547,0.0707597767367703,0
17690,2021,55.488,141,1,2,2,1,0.5065757428153921,0.052788602045786656,0.049074525085241114,0.698307355090112,0.282513395031661,0.032696054554310766,0.093300012681122,0
14590,2020,105.54,130,4,1,2,1,0.5065757428153921,0.10326351680467609,0.03001704822211398,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.09137870914689658,0
9190,2018,111.014,110,2,1,0,0,0.29627374573794446,0.10466390647832441,0.16762055528494885,0.698307355090112,0.39704091573307354,0.1620798830979055,0.10001554741411625,0
17090,2018,126.326,116,2,2,1,1,0.29627374573794446,0.18813930832927422,0.16762055528494885,0.698307355090112,0.30144909887968824,0.05029225523623965,0.08566333897507858,0
13290,2024,21.726,110,2,2,0,1,0.29627374573794446,0.15112031173891866,0.12871407696054554,0.698307355090112,0.39704091573307354,0.08865075499269362,0.09695347165539644,0
15490,2020,27.553,140,1,1,0,1,0.29627374573794446,0.15112031173891866,0.16762055528494885,0.698307355090112,0.282513395031661,0.05674622503653191,0.08770875224096109,0
10890,2020,83.896,130,3,1,2,0,0.19715051144666343,0.15112031173891866,0.04736970287384316,0.09248660496833902,0.39704091573307354,0.1620798830979055,0.09608726154005766,0
16390,2021,26.418,100,0,2,2,1,0.5065757428153921,0.09005114466634194,0.049074525085241114,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09834222385296142,0
12690,2021,81.847,90,0,1,0,1,0.19715051144666343,0.09005114466634194,0.17748416950803703,0.698307355090112,0.39704091573307354,0.05674622503653191,0.08808623743979267,0
20790,2020,52.878,150,5,1,2,1,0.5065757428153921,0.15112031173891866,0.03452264978080857,0.698307355090112,0.30144909887968824,0.05029225523623965,0.0901601575899043,0
11790,2024,18.556,83,1,2,2,0,0.5065757428153921,0.05211885046273746,0.17748416950803703,0.698307355090112,0.39704091573307354,0.08865075499269362,0.10736652021510762,0
22490,2022,68.751,136,2,1,2,0,0.5065757428153921,0.10466390647832441,0.04736970287384316,0.20920603994154896,0.39704091573307354,0.05029225523623965,0.09636623762454903,0
8590,2018,96.741,75,1,1,1,0,0.5065757428153921,0.10466390647832441,0.12871407696054554,0.698307355090112,0.30144909887968824,0.05674622503653191,0.10156400649658952,0
12690,2019,74.11,150,2,2,0,0,0.29627374573794446,0.052788602045786656,0.029347296639064782,0.698307355090112,0.018996590355577204,0.0495007306380906,0.08412724870204612,0
15890,2022,39.514,130,0,1,1,1,0.19715051144666343,0.10466390647832441,0.16762055528494885,0.20920603994154896,0.30144909887968824,0.03038236726741354,0.08414094472124362,0
13290,2017,74.348,115,2,1,2,1,0.19715051144666343,0.09005114466634194,0.17748416950803703,0.20920603994154896,0.30144909887968824,0.053153921091086215,0.08405884137692105,0
9990,2023,31.27,70,2,1,2,2,0.5065757428153921,0.15112031173891866,0.03001704822211398,0.20920603994154896,0.282513395031661,0.04596931320019484,0.07916325805544702,0
14790,2024,3.573,100,2,2,1,1,0.29627374573794446,0.15112031173891866,0.17748416950803703,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.07065714036054979,0
14790,2022,51.444,110,2,1,2,0,0.19715051144666343,0.15112031173891866,0.04736970287384316,0.698307355090112,0.39704091573307354,0.053153921091086215,0.09742894113730187,0
19590,2021,89.506,130,2,0,2,1,0.19715051144666343,0.18813930832927422,0.12871407696054554,0.698307355090112,0.30144909887968824,0.1620798830979055,0.08953636132002371,0
17890,2020,84.217,130,4,2,1,0,0.5065757428153921,0.18813930832927422,0.049074525085241114,0.20920603994154896,0.30144909887968824,0.1620798830979055,0.0906870207280745,0
30490,2021,60.126,360,3,1,2,2,0.19715051144666343,0.18813930832927422,0.026668290306867997,0.20920603994154896,0.282513395031661,0.1620798830979055,0.17442395456869061,0
15890,2024,26.011,130,2,1,2,0,0.5065757428153921,0.15112031173891866,0.04736970287384316,0.20920603994154896,0.39704091573307354,0.08865075499269362,0.0856463086441712,0
18590,2021,52.898,130,5,2,0,0,0.5065757428153921,0.15112031173891866,0.05528494885533366,0.698307355090112,0.30144909887968824,0.1620798830979055,0.08789479202616073,0
15890,2023,14.178,110,1,1,0,1,0.5065757428153921,0.050414028251339504,0.04736970287384316,0.698307355090112,0.39704091573307354,0.053153921091086215,0.10362921985250931,0
18190,2024,23.635,130,5,1,1,0,0.5065757428153921,0.052788602045786656,0.13200194836824158,0.09248660496833902,0.30144909887968824,0.08865075499269362,0.10966481722208239,0
59190,2021,99.748,354,2,2,1,0,0.29627374573794446,0.09005114466634194,0.13200194836824158,0.698307355090112,0.39704091573307354,0.00377496346809547,0.06473657021726303,0
17690,2022,69.757,150,4,1,2,0,0.29627374573794446,0.10326351680467609,0.13200194836824158,0.698307355090112,0.39704091573307354,0.04298587433024842,0.08131056448969512,0
10490,2019,51.255,75,0,0,0,2,0.19715051144666343,0.11002191914271797,0.13200194836824158,0.698307355090112,0.30144909887968824,0.08865075499269362,0.08571525862191284,0
20390,2020,50.823,150,3,1,1,0,0.5065757428153921,0.050414028251339504,0.13200194836824158,0.698307355090112,0.30144909887968824,0.05029225523623965,0.08800978298745415,0
14890,2018,79.125,141,3,2,1,2,0.29627374573794446,0.15112031173891866,0.12871407696054554,0.698307355090112,0.282513395031661,0.02959084266926449,0.08033551034299806,0
24590,2020,52.369,163,3,2,0,0,0.19715051144666343,0.11002191914271797,0.17748416950803703,0.698307355090112,0.39704091573307354,0.01309059912323429,0.08863685681847075,0
20290,2021,80.12,130,0,0,0,2,0.19715051144666343,0.11002191914271797,0.13200194836824158,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09169749910331579,0
37690,2020,107.76,245,1,1,1,1,0.5065757428153921,0.18813930832927422,0.023380418899171942,0.698307355090112,0.30144909887968824,0.029103750608865074,0.1189109410735483,0
22690,2024,32.192,136,3,1,2,0,0.19715051144666343,0.10326351680467609,0.05528494885533366,0.698307355090112,0.282513395031661,0.1620798830979055,0.1112291283009879,0
16190,2021,126.033,115,3,0,2,1,0.5065757428153921,0.09005114466634194,0.12871407696054554,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08805604173150415,0
16890,2018,48.456,109,2,2,1,1,0.5065757428153921,0.11002191914271797,0.16762055528494885,0.698307355090112,0.30144909887968824,0.0017048222113979542,0.07997921036838303,0
19790,2022,119.827,110,2,1,2,1,0.5065757428153921,0.10466390647832441,0.16762055528494885,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08466090327403811,0
22690,2023,25.022,140,2,2,1,0,0.19715051144666343,0.10326351680467609,0.05010959571358987,0.698307355090112,0.282513395031661,0.0495007306380906,0.09856530957956891,0
7190,2014,128.071,82,5,1,2,0,0.5065757428153921,0.11002191914271797,0.13200194836824158,0.698307355090112,0.39704091573307354,0.04298587433024842,0.09747802257467644,0
19990,2021,105.232,220,3,2,1,0,0.19715051144666343,0.10466390647832441,0.029347296639064782,0.09248660496833902,0.282513395031661,0.006575742815392109,0.08967649296563822,0
24590,2020,75.881,218,1,0,2,1,0.5065757428153921,0.10466390647832441,0.12871407696054554,0.09248660496833902,0.282513395031661,0.029103750608865074,0.08374632748660417,0
18590,2020,103.314,116,2,0,0,1,0.5065757428153921,0.050414028251339504,0.05528494885533366,0.698307355090112,0.39704091573307354,0.03044325377496347,0.09901625076911386,0
22690,2023,23.814,130,0,1,2,1,0.19715051144666343,0.18813930832927422,0.17748416950803703,0.698307355090112,0.282513395031661,0.003896736483195324,0.093911640230844,0
24090,2023,18.186,190,0,1,0,0,0.5065757428153921,0.052788602045786656,0.13200194836824158,0.698307355090112,0.39704091573307354,0.01053336580613736,0.11086953938852254,0
13990,2017,46.382,95,2,1,1,1,0.5065757428153921,0.18813930832927422,0.12871407696054554,0.09248660496833902,0.39704091573307354,0.03044325377496347,0.08450096556509298,0
17590,2021,132.638,150,4,2,2,1,0.29627374573794446,0.09005114466634194,0.17748416950803703,0.698307355090112,0.30144909887968824,0.053153921091086215,0.08299955019591922,0
24590,2021,64.786,120,1,0,2,1,0.5065757428153921,0.09005114466634194,0.16762055528494885,0.698307355090112,0.30144909887968824,0.06715781782756941,0.09089605736343433,0
26390,2023,55.551,180,3,0,2,1,0.29627374573794446,0.052788602045786656,0.03452264978080857,0.698307355090112,0.282513395031661,0.1620798830979055,0.12735092171004866,0
7990,2019,137.242,100,1,0,1,0,0.29627374573794446,0.10326351680467609,0.13200194836824158,0.20920603994154896,0.39704091573307354,0.01747442766682903,0.13579402915555663,0
12790,2016,101.271,116,2,1,2,1,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.20920603994154896,0.30144909887968824,0.006575742815392109,0.08919889830567143,0
14590,2022,65.531,120,5,1,1,0,0.5065757428153921,0.10466390647832441,0.011264003896736484,0.698307355090112,0.39704091573307354,0.03038236726741354,0.08888458545915509,0
14790,2020,67.396,130,3,1,1,1,0.29627374573794446,0.10326351680467609,0.16762055528494885,0.09248660496833902,0.39704091573307354,0.1620798830979055,0.0930221211669144,0
16390,2024,8.401,130,4,2,2,0,0.29627374573794446,0.18813930832927422,0.16762055528494885,0.698307355090112,0.39704091573307354,0.08865075499269362,0.1038067107705473,0
36190,2020,65.986,180,2,2,1,0,0.19715051144666343,0.11002191914271797,0.17748416950803703,0.698307355090112,0.30144909887968824,0.010776911836337067,0.08519368929597597,0
34290,2023,17.787,190,2,1,2,2,0.5065757428153921,0.15112031173891866,0.049074525085241114,0.698307355090112,0.018996590355577204,0.029103750608865074,0.09998745678603596,0
21790,2023,22.396,130,0,0,0,2,0.19715051144666343,0.11002191914271797,0.13200194836824158,0.698307355090112,0.282513395031661,0.003896736483195324,0.0791683549609596,0
18690,2024,20.75,130,1,1,2,2,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.09248660496833902,0.30144909887968824,0.08865075499269362,0.0925363453455274,0
16390,2022,6.647,118,4,2,2,1,0.29627374573794446,0.10326351680467609,0.12871407696054554,0.20920603994154896,0.018996590355577204,0.04596931320019484,0.11402487459403735,0
19090,2024,11.528,100,2,1,2,2,0.19715051144666343,0.04688261081344374,0.13200194836824158,0.09248660496833902,0.30144909887968824,0.1620798830979055,0.11731006423239942,0
16390,2024,15.557,130,1,2,2,1,0.5065757428153921,0.050535801266439355,0.03452264978080857,0.698307355090112,0.39704091573307354,0.08865075499269362,0.09871242283812896,0
12990,2024,6.691,100,3,2,0,1,0.19715051144666343,0.10466390647832441,0.017169995129079397,0.09248660496833902,0.39704091573307354,0.1620798830979055,0.08067087242208258,0
22190,2020,66.989,163,3,0,2,0,0.29627374573794446,0.18813930832927422,0.16762055528494885,0.698307355090112,0.39704091573307354,0.01309059912323429,0.08163529631361102,0
21790,2020,83.563,150,1,0,0,1,0.19715051144666343,0.04688261081344374,0.17748416950803703,0.698307355090112,0.30144909887968824,0.06039941548952752,0.09677931145307359,0
19990,2020,59.828,150,0,0,0,1,0.19715051144666343,0.18813930832927422,0.16762055528494885,0.698307355090112,0.30144909887968824,0.05029225523623965,0.09002241858424806,0
36190,2020,96.664,190,1,0,1,2,0.5065757428153921,0.11002191914271797,0.17748416950803703,0.698307355090112,0.30144909887968824,0.029103750608865074,0.08412995069066241,0
20490,2023,14.529,130,0,1,2,1,0.19715051144666343,0.18813930832927422,0.17748416950803703,0.698307355090112,0.282513395031661,0.03038236726741354,0.0942514469142858,0
11790,2020,83.231,95,3,1,1,1,0.29627374573794446,0.10466390647832441,0.05528494885533366,0.09248660496833902,0.39704091573307354,0.053153921091086215,0.07792640890615836,0
28990,2019,64.544,190,3,0,1,1,0.19715051144666343,0.09005114466634194,0.13200194836824158,0.698307355090112,0.30144909887968824,0.01309059912323429,0.08547532579332401,0
17290,2024,24.83,130,3,2,1,2,0.5065757428153921,0.15112031173891866,0.13200194836824158,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09171380400092138,0
21790,2022,51.394,261,0,2,1,1,0.5065757428153921,0.10326351680467609,0.12871407696054554,0.09248660496833902,0.282513395031661,0.008280565026790063,0.08876166649644271,0
20490,2020,106.408,150,2,1,2,2,0.5065757428153921,0.09005114466634194,0.16762055528494885,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08345685189199001,0
29490,2024,23.751,180,4,2,2,1,0.19715051144666343,0.10326351680467609,0.16762055528494885,0.698307355090112,0.282513395031661,0.1620798830979055,0.11421796032913907,0
21390,2020,86.325,136,5,0,0,0,0.29627374573794446,0.18813930832927422,0.05528494885533366,0.20920603994154896,0.282513395031661,0.03044325377496347,0.08626585443919463,0
13190,2019,64.314,110,2,2,2,1,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.698307355090112,0.30144909887968824,0.06715781782756941,0.08682494604534116,0
25490,2019,31.898,441,1,0,2,1,0.19715051144666343,0.09005114466634194,0.17748416950803703,0.09248660496833902,0.018996590355577204,0.002739892839746712,0.09143216029419642,0
22490,2020,76.596,150,2,0,1,1,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.20920603994154896,0.30144909887968824,0.06039941548952752,0.08752640614112306,0
17690,2022,69.757,150,1,1,2,1,0.29627374573794446,0.04688261081344374,0.05528494885533366,0.20920603994154896,0.39704091573307354,0.04298587433024842,0.09130378087545436,0
21490,2020,145.948,150,4,1,2,1,0.5065757428153921,0.11002191914271797,0.13200194836824158,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08470720299821431,0
11790,2019,114.741,100,5,1,1,0,0.5065757428153921,0.18813930832927422,0.05528494885533366,0.698307355090112,0.30144909887968824,0.08865075499269362,0.08760280223228885,0
14590,2020,129.258,130,3,1,2,1,0.5065757428153921,0.04688261081344374,0.16762055528494885,0.09248660496833902,0.30144909887968824,0.08865075499269362,0.13573398441289955,0
24090,2022,124.423,150,2,1,2,2,0.29627374573794446,0.09005114466634194,0.16762055528494885,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08177953137802213,0
33890,2020,80.058,163,3,1,2,2,0.5065757428153921,0.04688261081344374,0.17748416950803703,0.698307355090112,0.30144909887968824,0.029103750608865074,0.07363145406534993,0
22690,2020,17.803,150,2,2,0,0,0.5065757428153921,0.18813930832927422,0.12871407696054554,0.20920603994154896,0.30144909887968824,0.05029225523623965,0.11020169009539749,0
31390,2020,98.875,204,3,0,2,1,0.5065757428153921,0.10326351680467609,0.04736970287384316,0.698307355090112,0.282513395031661,0.03044325377496347,0.09003864843516002,0
18990,2023,19.35,130,5,0,2,1,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.09248660496833902,0.39704091573307354,0.1620798830979055,0.1025071325627318,0
13590,2024,19.393,100,2,2,2,0,0.29627374573794446,0.11002191914271797,0.04736970287384316,0.698307355090112,0.39704091573307354,0.06715781782756941,0.100171151514901,0
19090,2022,95.113,240,2,1,2,0,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.698307355090112,0.282513395031661,0.03038236726741354,0.08677497428015299,0
30190,2020,66.732,190,5,0,1,0,0.5065757428153921,0.18813930832927422,0.009376522162688748,0.698307355090112,0.30144909887968824,0.05029225523623965,0.08320110419177539,0
21290,2023,25.351,162,4,2,1,2,0.19715051144666343,0.18813930832927422,0.04736970287384316,0.698307355090112,0.282513395031661,0.009193862640038967,0.07799799222916884,0
11990,2020,73.108,95,2,2,2,1,0.19715051144666343,0.10466390647832441,0.13200194836824158,0.698307355090112,0.39704091573307354,0.053153921091086215,0.08285608165434488,0
17690,2023,54.137,125,0,1,0,1,0.29627374573794446,0.050535801266439355,0.16762055528494885,0.698307355090112,0.282513395031661,0.04298587433024842,0.094100289101652,0
13590,2021,105.702,100,3,0,1,1,0.5065757428153921,0.11002191914271797,0.12871407696054554,0.698307355090112,0.282513395031661,0.032696054554310766,0.08314708740702599,0
21790,2020,34.057,116,0,1,2,1,0.19715051144666343,0.18813930832927422,0.17748416950803703,0.698307355090112,0.30144909887968824,0.05029225523623965,0.08172810620792814,0
19590,2024,16.594,130,4,1,2,0,0.19715051144666343,0.10466390647832441,0.017169995129079397,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09740934333320125,0
21190,2021,60.385,130,1,2,2,1,0.5065757428153921,0.050414028251339504,0.12871407696054554,0.20920603994154896,0.30144909887968824,0.1620798830979055,0.0977549870425227,0
25890,2020,71.591,150,4,2,2,0,0.5065757428153921,0.09005114466634194,0.13200194836824158,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08648909886929015,0
9190,2019,116.776,90,3,2,1,0,0.29627374573794446,0.09005114466634194,0.13200194836824158,0.698307355090112,0.30144909887968824,0.05674622503653191,0.08623382940622007,0
7890,2019,97.108,67,2,2,2,1,0.19715051144666343,0.10466390647832441,0.13200194836824158,0.698307355090112,0.39704091573307354,0.02959084266926449,0.07827766394103028,0
9990,2021,112.846,102,1,1,0,0,0.5065757428153921,0.18813930832927422,0.12871407696054554,0.698307355090112,0.30144909887968824,0.06715781782756941,0.0993384949071891,0
20290,2022,58.213,261,1,1,1,0,0.29627374573794446,0.04688261081344374,0.12871407696054554,0.20920603994154896,0.282513395031661,0.008280565026790063,0.0968649558106331,0
16390,2020,83.844,140,2,1,2,1,0.5065757428153921,0.04688261081344374,0.049074525085241114,0.20920603994154896,0.39704091573307354,0.03038236726741354,0.09553293308657648,0
20890,2022,52.976,122,2,1,2,1,0.5065757428153921,0.15112031173891866,0.05528494885533366,0.698307355090112,0.282513395031661,0.03044325377496347,0.0888863765159227,0
11990,2020,73.108,95,2,0,2,0,0.29627374573794446,0.10326351680467609,0.12871407696054554,0.698307355090112,0.39704091573307354,0.053153921091086215,0.08737060352060239,0
16090,2022,30.46,120,2,1,2,1,0.19715051144666343,0.11002191914271797,0.17748416950803703,0.20920603994154896,0.30144909887968824,0.08865075499269362,0.09367305587519173,0
22490,2020,76.596,150,3,1,2,1,0.5065757428153921,0.04688261081344374,0.16762055528494885,0.09248660496833902,0.30144909887968824,0.06039941548952752,0.09597619550468205,0
18590,2021,89.407,115,2,2,2,1,0.5065757428153921,0.15112031173891866,0.13200194836824158,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08250830212872941,0
13790,2019,116.813,150,3,2,0,1,0.5065757428153921,0.15112031173891866,0.03001704822211398,0.20920603994154896,0.30144909887968824,0.06039941548952752,0.08570573513615361,0
19590,2022,68.236,204,3,1,1,1,0.29627374573794446,0.09005114466634194,0.05010959571358987,0.698307355090112,0.018996590355577204,0.02959084266926449,0.11010837904009249,0
18990,2023,27.887,130,1,1,2,1,0.19715051144666343,0.04688261081344374,0.17748416950803703,0.698307355090112,0.282513395031661,0.03038236726741354,0.09208023473619559,0
23190,2024,24.09,136,0,2,2,0,0.5065757428153921,0.10326351680467609,0.049074525085241114,0.698307355090112,0.282513395031661,0.08865075499269362,0.1016713034435697,0
14290,2017,125.853,179,2,1,1,2,0.19715051144666343,0.18813930832927422,0.12871407696054554,0.698307355090112,0.30144909887968824,0.1620798830979055,0.08943396009166259,0
24590,2022,9.512,240,4,0,1,1,0.29627374573794446,0.15112031173891866,0.13200194836824158,0.698307355090112,0.282513395031661,0.03038236726741354,0.08220442379498985,0
27290,2024,20.345,110,3,0,1,1,0.29627374573794446,0.18813930832927422,0.049074525085241114,0.698307355090112,0.30144909887968824,0.0495007306380906,0.0859301936210798,0
14990,2022,115.742,75,3,2,0,2,0.19715051144666343,0.18813930832927422,0.16762055528494885,0.698307355090112,0.30144909887968824,0.05674622503653191,0.09473897880936591,0
34290,2020,52.909,224,5,0,1,0,0.29627374573794446,0.11002191914271797,0.13200194836824158,0.698307355090112,0.39704091573307354,0.029103750608865074,0.10832896745088841,0
10490,2020,93.819,90,2,1,2,0,0.19715051144666343,0.10466390647832441,0.029347296639064782,0.698307355090112,0.39704091573307354,0.05674622503653191,0.08365911328786395,0
26390,2020,117.503,150,1,2,2,1,0.29627374573794446,0.15112031173891866,0.017169995129079397,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08715467078997523,0
52890,2020,104.428,265,3,2,0,2,0.5065757428153921,0.052788602045786656,0.12871407696054554,0.698307355090112,0.30144909887968824,0.05029225523623965,0.09693681131488736,0
