Maker,Version,Price,URL Producto,URL Imagen,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible.1,Puertas,Plazas,Marca
Peugeot Rifter,1.5BlueHDi S&S Standard Active Pack 100,13190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-rifter-rifter-1-5bluehdi-s-and-s-standard-active-pack-100-100-monovolumen-manual-2020-101628,https://storage.googleapis.com/clicars-storage-prod-public/photos/97/62/14/d9746b73f24262c1c1bac15547bce33f-23225529-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,148.872km,100CV,Manual,"10,000-15,000",Diesel,4,5,Peugeot
Peugeot Rifter,1.5BlueHDi S&S Standard GT Line 100,19090,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-rifter-rifter-1-5bluehdi-s-and-s-standard-gt-line-100-100-monovolumen-manual-2021-101802,https://storage.googleapis.com/clicars-storage-prod-public/photos/03/51/14/0fbeb7258e28e1517682981b0dd8730e-22753107-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,62.207km,100CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
Peugeot Rifter N1,1.5BlueHDI S&S Active Pack Business Standard 100,16390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-rifter-n1-rifter-1-5bluehdi-s-and-s-active-pack-business-standard-100-100-furgoneta-manual-2024-100665,https://storage.googleapis.com/clicars-storage-prod-public/photos/70/50/14/1600fff82dec1c18c7277c89303e3f00-23289105-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,33.284km,100CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
Peugeot Rifter N1,1.5BlueHDI S&S Active Pack Business Standard 100,17890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-rifter-n1-rifter-1-5bluehdi-s-and-s-active-pack-business-standard-100-100-furgoneta-manual-2024-101589,https://storage.googleapis.com/clicars-storage-prod-public/photos/07/50/14/dcba407bcf265e6906e2fe219836eee2-22717916-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,15.402km,100CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
Peugeot Rifter N1,1.5BlueHDI S&S Active Pack Business Standard 100,18190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-rifter-n1-rifter-1-5bluehdi-s-and-s-active-pack-business-standard-100-100-furgoneta-manual-2024-102051,https://storage.googleapis.com/clicars-storage-prod-public/photos/05/57/14/e504315a549ac3dbd60a6017997464d7-22979078-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,17.659km,100CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
Peugeot Rifter N1,1.5BlueHDI S&S Active Pack Business Standard 100,18690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-rifter-n1-rifter-1-5bluehdi-s-and-s-active-pack-business-standard-100-100-furgoneta-manual-2024-101588,https://storage.googleapis.com/clicars-storage-prod-public/photos/86/50/14/44ec9a1a0ea5804a90a123a5fec581c1-22746490-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,11.894km,100CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
Peugeot Rifter N1,1.5BlueHDI S&S Active Pack Business Standard 100,18690,https://www.clicars.com/coches-nuevos-km0/comprar-peugeot-rifter-n1-rifter-1-5bluehdi-s-and-s-active-pack-business-standard-100-100-furgoneta-manual-2024-102053,https://storage.googleapis.com/clicars-storage-prod-public/photos/69/56/14/ccb393b778734bebf7091dc60bb63e7d-22966075-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,9.979km,100CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
Peugeot Rifter N1,1.5BlueHDI S&S GT Business Standard 130,22690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-rifter-n1-rifter-1-5bluehdi-s-and-s-gt-business-standard-130-130-furgoneta-manual-2023-103375,https://storage.googleapis.com/clicars-storage-prod-public/photos/72/64/14/31e8f50a07723710118fd76c507b3ba3-23289207-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,33.612km,130CV,Manual,"20,000-30,000",Diesel,4,5,Peugeot
Peugeot Traveller,1.5BlueHDI Active Long 120,24590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-traveller-traveller-1-5bluehdi-active-long-120-120-furgoneta-automatico-2020-97475,https://storage.googleapis.com/clicars-storage-prod-public/photos/70/58/14/e83f2749ae46a40f122a0eb269c5775a-23056195-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,70.128km,120CV,Automatico,"20,000-30,000",Diesel,4,5,Peugeot
Peugeot Traveller M1,1.5BlueHDI Active Long 120,25490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-traveller-m1-traveller-1-5bluehdi-active-long-120-120-monovolumen-automatico-2020-97477,https://storage.googleapis.com/clicars-storage-prod-public/photos/66/61/14/28c266a8513679babc5db75d3eb2ff71-23172859-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,76.802km,120CV,Automatico,"20,000-30,000",Diesel,4,5,Peugeot
Peugeot Traveller M1,1.6BlueHDI Business Standard 115,19390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-traveller-m1-traveller-1-6bluehdi-business-standard-115-115-monovolumen-manual-2018-93040,https://storage.googleapis.com/clicars-storage-prod-public/photos/98/72/13/08f229011cef21324fdc133b8bbc65da-23307862-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,93.172km,115CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot
Peugeot Traveller M1,2.0BlueHDI Active Standard 150,24790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-traveller-m1-traveller-2-0bluehdi-active-standard-150-150-monovolumen-manual-2017-102648,https://storage.googleapis.com/clicars-storage-prod-public/photos/37/60/14/36c0c14a394b5e1ea6a41c8138241e88-23121488-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2017,135.415km,150CV,Manual,"20,000-30,000",Diesel,4,5,Peugeot
Polestar 02,Single Motor Long Range,26390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-polestar-02-02-single-motor-long-range-231-berlina-automatico-2022-102941,https://storage.googleapis.com/clicars-storage-prod-public/photos/33/66/14/5cb092b836c74666fa33fa9e1330581c-23350058-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,43.472km,231CV,Automatico,"20,000-30,000",Electrico,4,5,Polestar
Polestar 02,Single Motor Long Range,26390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-polestar-02-02-single-motor-long-range-231-berlina-automatico-2022-102939,https://storage.googleapis.com/clicars-storage-prod-public/photos/01/61/14/c404a522ad88116bf2e022ed6bcb076f-23148415-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,43.473km,231CV,Automatico,"20,000-30,000",Electrico,4,5,Polestar
Porsche Cayenne,E-Hybrid Aut.,63190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-cayenne-cayenne-e-hybrid-aut-462-suv-y-4x4-automatico-2020-96710,https://storage.googleapis.com/clicars-storage-prod-public/photos/87/07/14/f8340062a846ac29edf89b803c2fd6af-23255425-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,90.594km,462CV,Automatico,"50,000+",Hibrido,2,2,Porsche
Porsche Cayenne,S Coupé Aut.,77090,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-cayenne-cayenne-s-coupe-aut-440-suv-y-4x4-automatico-2020-92840,https://storage.googleapis.com/clicars-storage-prod-public/photos/69/71/13/b32c2113d992599d373f831ead75f7af-19939888-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,69.373km,440CV,Automatico,"50,000+",Gasolina,2,2,Porsche
Renault Arkana,1.3 TCe R.S. Line EDC,23990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-3-tce-r-s-line-edc-117kw-160-suv-y-4x4-automatico-2023-97582,https://storage.googleapis.com/clicars-storage-prod-public/photos/14/63/14/03ed7d96bcc357968cc773bcd6ef8689-23228153-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,43.503km,160CV,Automatico,"20,000-30,000",Hibrido,4,5,Renault
Renault Arkana,1.3 TCe R.S. Line EDC,25190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-3-tce-r-s-line-edc-117kw-160-suv-y-4x4-automatico-2023-97581,https://storage.googleapis.com/clicars-storage-prod-public/photos/15/62/14/9fffa3b4cfa3b256fd04e90251d04626-23195282-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,37.356km,160CV,Automatico,"20,000-30,000",Hibrido,4,5,Renault
Renault Arkana,1.6 E-Tech Engineered,23190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-6-e-tech-engineered-105kw-145-suv-y-4x4-automatico-2022-103594,https://storage.googleapis.com/clicars-storage-prod-public/photos/14/68/14/6589d2138610a19b5d72668698969fe8-23411991-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,98.293km,145CV,Automatico,"20,000-30,000",Hibrido,4,5,Renault
Renault Arkana,1.6 E-Tech Esprit Alpine,26690,https://www.clicars.com/coches-nuevos-km0/comprar-renault-arkana-arkana-1-6-e-tech-esprit-alpine-103kw-145-suv-y-4x4-automatico-2024-99171,https://storage.googleapis.com/clicars-storage-prod-public/photos/67/64/14/0a23fcf827a31a8d82a932dd7bf246f9-23288942-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,8.948km,145CV,Automatico,"20,000-30,000",Hibrido,4,5,Renault
Renault Arkana,1.6 E-Tech R.S.Line,21390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-6-e-tech-r-s-line-105kw-145-suv-y-4x4-automatico-2022-94024,https://storage.googleapis.com/clicars-storage-prod-public/photos/64/08/14/cf5c976cf9056c2f75670f69f81dd190-23408909-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,65.152km,145CV,Automatico,"20,000-30,000",Hibrido,4,5,Renault
Renault Arkana,1.6 E-Tech Techno,21790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-6-e-tech-techno-105kw-145-suv-y-4x4-automatico-2022-102715,https://storage.googleapis.com/clicars-storage-prod-public/photos/44/62/14/87e6f4bef28457841c6c51266d3a46ba-23201133-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,44.930km,145CV,Automatico,"20,000-30,000",Hibrido,4,5,Renault
Renault Arkana,1.6 E-Tech Techno,22290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-6-e-tech-techno-105kw-145-suv-y-4x4-automatico-2022-102711,https://storage.googleapis.com/clicars-storage-prod-public/photos/81/64/14/879d6f07737bca3b7ed945721b1a26b8-23290523-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,47.802km,145CV,Automatico,"20,000-30,000",Hibrido,4,5,Renault
Renault Austral,1.2 E-Tech Híbrido Evolution,28890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-austral-austral-1-2-e-tech-hibrido-evolution-146kw-200-4x4-suv-automatico-2023-85883,https://storage.googleapis.com/clicars-storage-prod-public/photos/90/09/13/4652563de0d70920bdc261538d60b9d3-23081339-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,10.830km,200CV,Automatico,"20,000-30,000",Hibrido,4,5,Renault
Renault Austral,1.3 TCe Mild Hybrid Equilibre CVT,23190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-austral-austral-1-3-tce-mild-hybrid-equilibre-cvt-103kw-140-suv-y-4x4-automatico-2022-102804,https://storage.googleapis.com/clicars-storage-prod-public/photos/52/59/14/a670b4c5c30d83c7b81235cd98137a26-23086030-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,35.775km,140CV,Automatico,"20,000-30,000",Hibrido,4,5,Renault
Renault Captur,1.5dCi Ecoleader Energy Zen 90,11690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-1-5dci-ecoleader-energy-zen-90-90-suv-y-4x4-manual-2017-103397,https://storage.googleapis.com/clicars-storage-prod-public/photos/78/66/14/0892b4d398aff82cc4fcefe1352a8ac9-23364052-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2017,111.136km,90CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Captur,1.5dCi Energy eco2 Zen,14190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-1-5dci-energy-eco2-zen-66kw-90-suv-y-4x4-manual-2019-102626,https://storage.googleapis.com/clicars-storage-prod-public/photos/02/61/14/4a7c45336b1c0618d21179f2b5b7e152-23148655-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,32.105km,90CV,Manual,"10,000-15,000",Diesel,4,5,Renault
Renault Captur,1.5dCi Energy eco2 Zen 90,9290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-1-5dci-energy-eco2-zen-90-90-suv-y-4x4-manual-2013-103146,https://storage.googleapis.com/clicars-storage-prod-public/photos/48/64/14/de20962c810af2869d0165cb555cdc53-23281704-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2013,136.773km,90CV,Manual,"5,000-10,000",Diesel,4,5,Renault
Renault Captur,E-TECH Híbrido Zen,18190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-e-tech-hibrido-zen-105kw-145-suv-y-4x4-automatico-2022-102529,https://storage.googleapis.com/clicars-storage-prod-public/photos/27/61/14/0eaa12dd00164e346e4715ba7c7a94cf-23162352-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,54.233km,145CV,Automatico,"15,000-20,000",Hibrido,4,5,Renault
Renault Captur,E-TECH Híbrido Zen,18190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-e-tech-hibrido-zen-105kw-145-suv-y-4x4-automatico-2022-102524,https://storage.googleapis.com/clicars-storage-prod-public/photos/93/61/14/51ec1f967942b7b6665c338cc54b43ff-23185393-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,54.571km,145CV,Automatico,"15,000-20,000",Hibrido,4,5,Renault
Renault Captur,E-TECH Híbrido Zen,18590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-e-tech-hibrido-zen-105kw-145-suv-y-4x4-automatico-2022-102520,https://storage.googleapis.com/clicars-storage-prod-public/photos/65/64/14/6f8ea4d215d5475b94de9976399831fd-23288890-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,60.386km,145CV,Automatico,"15,000-20,000",Hibrido,4,5,Renault
Renault Captur,E-TECH Híbrido Zen,18990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-e-tech-hibrido-zen-105kw-145-suv-y-4x4-automatico-2022-102518,https://storage.googleapis.com/clicars-storage-prod-public/photos/91/60/14/4e509e0b47333c3317b43451433c6eff-23145855-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,57.537km,145CV,Automatico,"15,000-20,000",Hibrido,4,5,Renault
Renault Captur,E-TECH Híbrido Zen,19590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-e-tech-hibrido-zen-105kw-145-suv-y-4x4-automatico-2022-102534,https://storage.googleapis.com/clicars-storage-prod-public/photos/31/66/14/c498437b7d4395076302f7632a2a4aaa-23349680-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,46.239km,145CV,Automatico,"15,000-20,000",Hibrido,4,5,Renault
Renault Captur,TCe GPF Micro Híbrido Intens,14190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-gpf-micro-hibrido-intens-103kw-140-suv-y-4x4-manual-2021-103067,https://storage.googleapis.com/clicars-storage-prod-public/photos/43/62/14/f496e7455a9e6eb53b205d41be84865e-23201095-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,128.610km,140CV,Manual,"10,000-15,000",Hibrido,4,5,Renault
Renault Captur,TCe GPF Micro Híbrido Techno,18590,https://www.clicars.com/coches-nuevos-km0/comprar-renault-captur-captur-tce-gpf-micro-hibrido-techno-103kw-140-suv-y-4x4-manual-2023-98187,https://storage.googleapis.com/clicars-storage-prod-public/photos/51/44/14/eb3448954beb025a9ffe7b401638f3f1-22529832-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,9.804km,140CV,Manual,"15,000-20,000",Hibrido,4,5,Renault
Renault Captur,TCe GPF Micro Híbrido Zen,17290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-gpf-micro-hibrido-zen103kw-140-suv-y-4x4-manual-2022-102526,https://storage.googleapis.com/clicars-storage-prod-public/photos/15/68/14/2665c080a8c9e40aba6c4a553787deb2-23412187-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,74.800km,140CV,Manual,"15,000-20,000",Hibrido,4,5,Renault
Renault Captur,TCe GPF Micro Híbrido Zen,18190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-gpf-micro-hibrido-zen103kw-140-suv-y-4x4-automatico-2022-102530,https://storage.googleapis.com/clicars-storage-prod-public/photos/13/68/14/79459d059d63e3e2a861a3a902bd4efc-23411554-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,61.991km,140CV,Automatico,"15,000-20,000",Hibrido,4,5,Renault
Renault Captur,TCe GPF Micro Híbrido Zen EDC,17690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-gpf-micro-hibrido-zen-edc-103kw-140-suv-y-4x4-automatico-2022-102519,https://storage.googleapis.com/clicars-storage-prod-public/photos/53/65/14/46cf960602e2717afa54d41e784df60d-23320469-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,61.362km,140CV,Automatico,"15,000-20,000",Hibrido,4,5,Renault
Renault Captur,TCe Intens GLP,12490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-102619,https://storage.googleapis.com/clicars-storage-prod-public/photos/87/58/14/12b084b967c7af3b032bf17f970a5f08-23058978-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,101.558km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Captur,TCe Intens GLP,13590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-101248,https://storage.googleapis.com/clicars-storage-prod-public/photos/56/60/14/5863ed05358459a165891700d87b319f-23134328-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,70.335km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Captur,TCe Intens GLP,14590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-102464,https://storage.googleapis.com/clicars-storage-prod-public/photos/96/60/14/d6c6817846d476188127e908a18a46c3-23146429-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,45.238km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Captur,TCe Intens GLP,14790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-101771,https://storage.googleapis.com/clicars-storage-prod-public/photos/87/54/14/4e0f35052179e1660588f0096c9e41da-22902393-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,37.676km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Captur,TCe Intens GLP,14990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-102463,https://storage.googleapis.com/clicars-storage-prod-public/photos/35/57/14/775da1862dbd21a4eba8e8adad65a568-22998576-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,25.296km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Captur,TCe Intens GLP,14990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-101356,https://storage.googleapis.com/clicars-storage-prod-public/photos/50/56/14/8b62a9a1714825c0cc955bc0d87e3524-22963204-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,53.248km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Captur,TCe Intens GLP,15190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2022-101762,https://storage.googleapis.com/clicars-storage-prod-public/photos/43/54/14/4205afaa7e38c4e13d724e01e59ef061-22878898-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,63.955km,100CV,Manual,"15,000-20,000",Gasolina,4,5,Renault
Renault Captur,TCe Intens GLP,15490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-102482,https://storage.googleapis.com/clicars-storage-prod-public/photos/74/59/14/dc5c8b373e2a4daa92baa5ae59d516f9-23091781-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,37.278km,100CV,Manual,"15,000-20,000",Gasolina,4,5,Renault
Renault Captur,TCe Intens GLP,15890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-intens-74kw-glp-100-suv-y-4x4-manual-2021-102474,https://storage.googleapis.com/clicars-storage-prod-public/photos/48/61/14/963b558b3e41bdcd0830899113126c79-23170504-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,40.586km,100CV,Manual,"15,000-20,000",Gasolina,4,5,Renault
Renault Captur,TCe Techno,17290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-techno-67kw-90-suv-y-4x4-manual-2024-102310,https://storage.googleapis.com/clicars-storage-prod-public/photos/68/56/14/a0171af2810f318509ce6b30a07d7cc5-22965806-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,22.061km,90CV,Manual,"15,000-20,000",Gasolina,4,5,Renault
Renault Captur,TCe Techno,17790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-techno-67kw-90-suv-y-4x4-manual-2024-102684,https://storage.googleapis.com/clicars-storage-prod-public/photos/40/60/14/f3bd8f68ae8530266266133be46a0579-23120786-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,18.426km,90CV,Manual,"15,000-20,000",Gasolina,4,5,Renault
Renault Captur,TCe Techno,19590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-techno-67kw-90-suv-y-4x4-manual-2024-102292,https://storage.googleapis.com/clicars-storage-prod-public/photos/12/62/14/7d6c0dc2ddc07a72417858ef6e870af9-23194340-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,22.841km,90CV,Manual,"15,000-20,000",Gasolina,4,5,Renault
Renault Captur,TCe Zen,14190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-zen-74kw-100-suv-y-4x4-manual-2020-101222,https://storage.googleapis.com/clicars-storage-prod-public/photos/03/54/14/26c63a78e4e1baa84fe2f57d4b19728c-22869091-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,71.803km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Captur,TCe Zen,14190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-zen-74kw-100-suv-y-4x4-manual-2020-101224,https://storage.googleapis.com/clicars-storage-prod-public/photos/35/54/14/db6e911a2838fecd3ec99492d1f3da13-22874405-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,79.152km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Captur,TCe Zen,14990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-zen-74kw-100-suv-y-4x4-manual-2020-101225,https://storage.googleapis.com/clicars-storage-prod-public/photos/99/56/14/05cf7a458faefce46d4f43ab64cd2749-22974372-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,66.616km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Captur,TCe eco2 Energy Zen 90,12090,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-eco2-energy-zen-90-90-suv-y-4x4-manual-2016-103769,https://storage.googleapis.com/clicars-storage-prod-public/photos/65/67/14/913650d3c272ed50903b0bc07f639fe4-23403607-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2016,16.740km,90CV,Manual,"10,000-15,000",Gasolina,4,5,Renault
Renault Clio,1.5dCi Energy Business,9090,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-1-5dci-energy-business-55kw-75-compacto-manual-2019-103294,https://storage.googleapis.com/clicars-storage-prod-public/photos/45/67/14/388810bb96f74dc89e95478a2c06ab0f-23389501-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,154.650km,75CV,Manual,"5,000-10,000",Diesel,4,5,Renault
Renault Clio,1.5dCi SS Energy Business,8990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-1-5dci-ss-energy-business-55kw-75-compacto-manual-2018-92971,https://storage.googleapis.com/clicars-storage-prod-public/photos/19/80/13/c9d9953c641502a8afca40788c25f51e-20371997-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,137.267km,75CV,Manual,"5,000-10,000",Diesel,4,5,Renault
Renault Clio,Blue dCi Business,12390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-clio-clio-blue-dci-business-74kw-100-compacto-manual-2022-102759,https://storage.googleapis.com/clicars-storage-prod-public/photos/29/61/14/4abe418f3cfb672ba3e1eb6d01fd15b5-23163156-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,78.395km,100CV,Manual,"10,000-15,000",Diesel,4,5,Renault
