Maker,Version,Price,URL Producto,URL Imagen,Year,Kms,Potencia,Puertas,Plazas,plaza_parking,renta_encoded,familia_encoded,frecuencia_uso_encoded,experiencia_conduccion_encoded,vacaciones_freq,sector_freq,comunidad_autonoma_freq,condiciones_conduccion_freq,Caja_velocidades_freq,tipo_combustible_freq,tipo_combustible.1_freq,Marca_freq,prediccion
Polestar 02,Single Motor Long Range,26390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-polestar-02-02-single-motor-long-range-231-berlina-automatico-2022-102939,https://storage.googleapis.com/clicars-storage-prod-public/photos/01/61/14/c404a522ad88116bf2e022ed6bcb076f-23148415-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,43.473,231,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.018996590355577204,0.0,0.13888969695074668
Porsche Cayenne,Coupé Aut.,68890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-cayenne-cayenne-coupe-aut-340-4x4-suv-automatico-2019-84529,https://storage.googleapis.com/clicars-storage-prod-public/photos/93/12/13/40a51ac060e1de3a256357ef3e23c517-18218106-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,55.801,340,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.39704091573307354,0.00377496346809547,0.1885266389207873
Porsche Cayenne,E-Hybrid Aut.,60290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-cayenne-cayenne-e-hybrid-aut-462-suv-y-4x4-automatico-2020-97317,https://storage.googleapis.com/clicars-storage-prod-public/photos/32/11/14/eaccccc68d6f1baad5b239fef2fa30f8-21393555-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,106.454,462,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.00377496346809547,0.1635566321976126
Porsche Cayenne,E-Hybrid Aut.,63190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-cayenne-cayenne-e-hybrid-aut-462-suv-y-4x4-automatico-2020-96710,https://storage.googleapis.com/clicars-storage-prod-public/photos/87/07/14/f8340062a846ac29edf89b803c2fd6af-23255425-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,90.594,462,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.00377496346809547,0.1635566321976126
Porsche Cayenne,E-Hybrid Aut.,64590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-cayenne-cayenne-e-hybrid-aut-462-suv-y-4x4-automatico-2020-88262,https://storage.googleapis.com/clicars-storage-prod-public/photos/65/36/13/177a5c415761903afd46b591bfeb39bc-18898364-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,86.446,462,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.00377496346809547,0.1635566321976126
Porsche Cayenne,E-Hybrid Aut.,64790.00000000001,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-cayenne-cayenne-e-hybrid-aut-462-suv-y-4x4-automatico-2020-104279,https://storage.googleapis.com/clicars-storage-prod-public/photos/45/71/14/6ebebaa8ee9778e91290178389faeccb-23558720-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,113.974,462,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.00377496346809547,0.1635566321976126
Porsche Cayenne,E-Hybrid Coupé Aut.,70990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-cayenne-cayenne-e-hybrid-coupe-aut-462-suv-y-4x4-automatico-2021-101275,https://storage.googleapis.com/clicars-storage-prod-public/photos/07/49/14/6d975d7476dd7a914d444020d7c04fcc-22686518-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,121.512,462,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.00377496346809547,0.1635566321976126
Porsche Cayenne,E-Hybrid Coupé Aut.,71390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-cayenne-cayenne-e-hybrid-coupe-aut-462-4x4-suv-automatico-2019-85292,https://storage.googleapis.com/clicars-storage-prod-public/photos/00/14/13/76ccb2b61196aec71eb9876bb964bbdb-18242742-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,55.376,462,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.00377496346809547,0.2219534594947979
Porsche Cayenne,S Coupé Aut.,77090.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-cayenne-cayenne-s-coupe-aut-440-suv-y-4x4-automatico-2020-92840,https://storage.googleapis.com/clicars-storage-prod-public/photos/69/71/13/b32c2113d992599d373f831ead75f7af-19939888-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,69.373,440,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.39704091573307354,0.00377496346809547,0.14378236771890623
Porsche Macan,Aut.,51390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-macan-macan-aut-245-suv-y-4x4-automatico-2021-102615,https://storage.googleapis.com/clicars-storage-prod-public/photos/16/70/14/7a07412bbbb213f1c91497373f23416a-23504258-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,128.616,245,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.39704091573307354,0.00377496346809547,0.09873479684661594
Porsche Macan,S Aut.,59490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-macan-macan-s-aut-354-suv-y-4x4-automatico-2021-93114,https://storage.googleapis.com/clicars-storage-prod-public/photos/97/77/13/408490e7dc0556c7884d37bff7f72e33-20298900-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,99.748,354,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.39704091573307354,0.00377496346809547,0.14378236771890623
Porsche Panamera,4 Aut.,81390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-panamera-panamera-4-aut-330-compacto-automatico-2020-85919,https://storage.googleapis.com/clicars-storage-prod-public/photos/93/11/13/cbcbf9d3d912c97c46ca3471a5a22dae-18180900-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,53.896,330,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.39704091573307354,0.00377496346809547,0.14237279276694118
Porsche Panamera,4 E-Hybrid Aut.,84290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-panamera-panamera-4-e-hybrid-aut-462-compacto-automatico-2021-87196,https://storage.googleapis.com/clicars-storage-prod-public/photos/33/40/13/cd5b2f2fb15c5edc5fcbc62e376019f2-18995208-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,58.9,462,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.00377496346809547,0.1757996133409517
Porsche Panamera,4 e-Hybrid 10 Years Edition,71390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-panamera-panamera-4-e-hybrid-10-years-edition-462-compacto-automatico-2020-97536,https://storage.googleapis.com/clicars-storage-prod-public/photos/80/23/14/906f83604d8795808c0262bbd8506b06-21821917-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,103.553,462,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.00377496346809547,0.1635566321976126
Porsche Taycan,1.4 eHibrid R-Line,64290.00000000001,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-porsche-taycan-taycan-408-compacto-automatico-2021-85281,https://storage.googleapis.com/clicars-storage-prod-public/photos/67/05/13/28d9b7d343f129827f66431a329ac0c6-18003848-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,41.163,408,2,2,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.018996590355577204,0.00377496346809547,0.15764153096924705
Renault Arkana,1.3 TCe R.S. Line EDC,23690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-3-tce-r-s-line-edc-117kw-160-suv-y-4x4-automatico-2023-97582,https://storage.googleapis.com/clicars-storage-prod-public/photos/14/63/14/03ed7d96bcc357968cc773bcd6ef8689-23228153-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,43.503,160,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.10674754166861969
Renault Arkana,1.3 TCe R.S. Line EDC,25890.0,https://www.clicars.com/coches-nuevos-km0/comprar-renault-arkana-arkana-1-3-tce-r-s-line-edc-117kw-160-suv-y-4x4-automatico-2023-104547,https://storage.googleapis.com/clicars-storage-prod-public/photos/70/05/55/64e3e81b072166400c6f9e1188ad72e9-23535791-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,8.714,160,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.1098048710727191
Renault Arkana,1.3 TCe Techno EDC,22690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-3-tce-techno-edc-103kw-140-suv-y-4x4-automatico-2023-90197,https://storage.googleapis.com/clicars-storage-prod-public/photos/31/90/13/fcccbc9e71ef2d550c540095190d7ea7-20722440-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,35.186,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.11122865158145245
Renault Arkana,1.6 E-Tech Engineered,22290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-6-e-tech-engineered-105kw-145-suv-y-4x4-automatico-2022-103594,https://storage.googleapis.com/clicars-storage-prod-public/photos/14/68/14/6589d2138610a19b5d72668698969fe8-23411991-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,98.293,145,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.10706201992351747
Renault Arkana,1.6 E-Tech Esprit Alpine,26790.0,https://www.clicars.com/coches-nuevos-km0/comprar-renault-arkana-arkana-1-6-e-tech-esprit-alpine-103kw-145-suv-y-4x4-automatico-2024-99171,https://storage.googleapis.com/clicars-storage-prod-public/photos/67/64/14/0a23fcf827a31a8d82a932dd7bf246f9-23288942-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,8.948,145,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.11071226460650127
Renault Arkana,1.6 E-Tech Techno,21790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-6-e-tech-techno-105kw-145-suv-y-4x4-automatico-2022-102715,https://storage.googleapis.com/clicars-storage-prod-public/photos/44/62/14/87e6f4bef28457841c6c51266d3a46ba-23201133-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,44.93,145,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.12159020779745652
Renault Arkana,1.6 E-Tech Techno,21790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-6-e-tech-techno-105kw-145-suv-y-4x4-automatico-2022-102711,https://storage.googleapis.com/clicars-storage-prod-public/photos/81/64/14/879d6f07737bca3b7ed945721b1a26b8-23290523-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,47.802,145,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.12159020779745652
Renault Arkana,1.6 E-Tech Techno,21790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-arkana-arkana-1-6-e-tech-techno-105kw-145-suv-y-4x4-automatico-2023-100784,https://storage.googleapis.com/clicars-storage-prod-public/photos/01/51/14/fa4b705496d464dc598bb9a5c738611b-22750686-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,51.823,145,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.12268530449452382
Renault Arkana,1.6 E-Tech Techno,24590.0,https://www.clicars.com/coches-nuevos-km0/comprar-renault-arkana-arkana-1-6-e-tech-techno-105kw-145-suv-y-4x4-automatico-2024-99544,https://storage.googleapis.com/clicars-storage-prod-public/photos/54/68/14/191b93f6bc33c00d79e5b8be029466b8-23440806-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,5.143,145,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.11071226460650127
Renault Austral,1.2 E-Tech Híbrido Evolution,27290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-austral-austral-1-2-e-tech-hibrido-evolution-146kw-200-4x4-suv-automatico-2023-85883,https://storage.googleapis.com/clicars-storage-prod-public/photos/90/09/13/4652563de0d70920bdc261538d60b9d3-23081339-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,10.83,200,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.10263854458593051
Renault Austral,1.2 E-Tech Híbrido Techno,25490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-austral-austral-1-2-e-tech-hibrido-techno-146kw-200-suv-y-4x4-automatico-2023-98940,https://storage.googleapis.com/clicars-storage-prod-public/photos/76/30/14/ac78675291552fe02b6996c40063ab80-22059214-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,16.206,200,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.1063911224337393
Renault Austral,1.2 E-Tech Híbrido Techno,25490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-austral-austral-1-2-e-tech-hibrido-techno-146kw-200-suv-y-4x4-automatico-2023-98945,https://storage.googleapis.com/clicars-storage-prod-public/photos/08/33/14/95542bb6f6cd25e9719c1ae089f9eff3-22134153-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,18.579,200,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.1063911224337393
Renault Austral,1.2 E-Tech Híbrido Techno,25490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-austral-austral-1-2-e-tech-hibrido-techno-146kw-200-suv-y-4x4-automatico-2023-98939,https://storage.googleapis.com/clicars-storage-prod-public/photos/48/30/14/2653c8d159bb2f2549188f74fcf19294-22055211-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,22.052,200,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.1063911224337393
Renault Austral,1.2 E-Tech Híbrido Techno,25890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-austral-austral-1-2-e-tech-hibrido-techno-146kw-200-suv-y-4x4-automatico-2023-98935,https://storage.googleapis.com/clicars-storage-prod-public/photos/44/41/14/e50e71f1113e0ce656face0387ccb804-22441597-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,14.572,200,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.10195123172335681
Renault Austral,1.2 E-Tech Híbrido Techno,26390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-austral-austral-1-2-e-tech-hibrido-techno-146kw-200-suv-y-4x4-automatico-2023-98947,https://storage.googleapis.com/clicars-storage-prod-public/photos/76/35/14/3f41705b7f244b7238e57797f1bbf6e9-22219073-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,11.993,200,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.10195123172335681
Renault Austral,1.2 E-Tech Híbrido Techno,29990.0,https://www.clicars.com/coches-nuevos-km0/comprar-renault-austral-austral-1-2-e-tech-hibrido-techno-146kw-200-suv-y-4x4-automatico-2024-99516,https://storage.googleapis.com/clicars-storage-prod-public/photos/04/63/14/93a45673dfe17f5161718c0a1b499d49-23226495-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,3.503,200,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.09561925082122581
Renault Austral,1.3 TCe Mild Hybrid Equilibre CVT,22690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-austral-austral-1-3-tce-mild-hybrid-equilibre-cvt-103kw-140-suv-y-4x4-automatico-2022-102804,https://storage.googleapis.com/clicars-storage-prod-public/photos/52/59/14/a670b4c5c30d83c7b81235cd98137a26-23086030-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,35.775,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.11013355488438518
Renault Captur,1.5dCi Ecoleader Energy Zen 90,11690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-1-5dci-ecoleader-energy-zen-90-90-suv-y-4x4-manual-2017-103397,https://storage.googleapis.com/clicars-storage-prod-public/photos/78/66/14/0892b4d398aff82cc4fcefe1352a8ac9-23364052-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2017,111.136,90,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.09492604995730392
Renault Captur,1.5dCi Energy eco2 Zen,13890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-1-5dci-energy-eco2-zen-66kw-90-suv-y-4x4-manual-2019-102626,https://storage.googleapis.com/clicars-storage-prod-public/photos/02/61/14/4a7c45336b1c0618d21179f2b5b7e152-23148655-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,32.105,90,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.09103926001609408
Renault Captur,1.5dCi Energy eco2 Zen 90,9290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-1-5dci-energy-eco2-zen-90-90-suv-y-4x4-manual-2013-103146,https://storage.googleapis.com/clicars-storage-prod-public/photos/48/64/14/de20962c810af2869d0165cb555cdc53-23281704-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2013,136.773,90,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05674622503653191,0.19155007177420993
Renault Captur,E-TECH Híbrido Enchufable Zen,18190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-e-tech-hibrido-enchufable-zen-117kw-160-suv-y-4x4-automatico-2021-97571,https://storage.googleapis.com/clicars-storage-prod-public/photos/02/26/14/9a35001eb41e48415fadd3c9ff1f8543-23367576-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,67.521,160,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.1087291471560559
Renault Captur,E-TECH Híbrido Zen,17690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-e-tech-hibrido-zen-105kw-145-suv-y-4x4-automatico-2022-102524,https://storage.googleapis.com/clicars-storage-prod-public/photos/93/61/14/51ec1f967942b7b6665c338cc54b43ff-23185393-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,54.571,145,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.1049573100469747
Renault Captur,E-TECH Híbrido Zen,18190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-e-tech-hibrido-zen-105kw-145-suv-y-4x4-automatico-2022-102520,https://storage.googleapis.com/clicars-storage-prod-public/photos/65/64/14/6f8ea4d215d5475b94de9976399831fd-23288890-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,60.386,145,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.1049573100469747
Renault Captur,E-TECH Híbrido Zen,18590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-e-tech-hibrido-zen-105kw-145-suv-y-4x4-automatico-2022-102534,https://storage.googleapis.com/clicars-storage-prod-public/photos/31/66/14/c498437b7d4395076302f7632a2a4aaa-23349680-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,46.239,145,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.10379048232412284
Renault Captur,E-TECH Híbrido Zen,18590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-e-tech-hibrido-zen-105kw-145-suv-y-4x4-automatico-2022-102518,https://storage.googleapis.com/clicars-storage-prod-public/photos/91/60/14/4e509e0b47333c3317b43451433c6eff-23527373-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,57.719,145,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.10379048232412284
Renault Captur,TCe GPF Micro Híbrido Intens,13290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-gpf-micro-hibrido-intens-103kw-140-suv-y-4x4-manual-2021-103067,https://storage.googleapis.com/clicars-storage-prod-public/photos/43/62/14/f496e7455a9e6eb53b205d41be84865e-23201095-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,128.61,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.05674622503653191,0.12423551627121876
Renault Captur,TCe GPF Micro Híbrido Techno,18590.0,https://www.clicars.com/coches-nuevos-km0/comprar-renault-captur-captur-tce-gpf-micro-hibrido-techno-103kw-140-suv-y-4x4-manual-2023-98187,https://storage.googleapis.com/clicars-storage-prod-public/photos/51/44/14/eb3448954beb025a9ffe7b401638f3f1-22529832-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,9.806,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.05674622503653191,0.09745852508909526
Renault Captur,TCe GPF Micro Híbrido Zen,15490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-gpf-micro-hibrido-zen103kw-140-suv-y-4x4-manual-2022-99155,https://storage.googleapis.com/clicars-storage-prod-public/photos/49/44/14/5a68bebfb79283aebde62406019c945d-22528562-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,72.934,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.05674622503653191,0.11084799491177252
Renault Captur,TCe GPF Micro Híbrido Zen,16790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-gpf-micro-hibrido-zen103kw-140-suv-y-4x4-manual-2022-102526,https://storage.googleapis.com/clicars-storage-prod-public/photos/15/68/14/2665c080a8c9e40aba6c4a553787deb2-23412187-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,74.8,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.05674622503653191,0.10880110085614485
Renault Captur,TCe GPF Micro Híbrido Zen,17690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-tce-gpf-micro-hibrido-zen103kw-140-suv-y-4x4-automatico-2022-102530,https://storage.googleapis.com/clicars-storage-prod-public/photos/13/68/14/79459d059d63e3e2a861a3a902bd4efc-23411554-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,61.991,140,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.05674622503653191,0.10943841995980745
