customer_id,renta,condiciones_conduccion,vacaciones,sector,comunidad_autonoma,familia,tipo_combustible,uso_habitual,cambio,plaza_parking,frecuencia_uso,experiencia_conduccion,car_id,Maker,Version,Price,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible,Puertas,Plazas,Marca
229,-12000,buen clima,playa,Comercio,Castilla y León,"Si, grande",diesel,uso particular ocasional,Manual,Si,semanal,novato,2464,Renault Zoe,Life 40 R90,9490,2019,89.061km,90CV,Automatico,"5,000-10,000",Electrico,4,5,Renault
1269,20000 - 35000,off-road,ciudad,Tecnología,Aragón,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,semanal,intermedio,2465,SEAT Alhambra,2.0TDI CR S&S Style DSG 150,24590,2020,105.932km,150CV,Automatico,"20,000-30,000",Diesel,4,5,SEAT
4525,35000-60000,buen clima,ciudad,Energía,Andalucía,"Si, pequeña",hibrido,uso particular ocasional,Manual,Si,semanal,novato,2469,SEAT Arona,1.0 TSI Ecomotive S&S FR110,14190,2021,88.088km,110CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
290,-12000,buen clima,montaña,Servicios Financieros,Baleares,"Si, pequeña",gasolina,uso particular ocasional,Manual,No,ocasional,experto,2470,SEAT Arona,1.0 TSI Ecomotive S&S Style 95,13890,2019,66.604km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
3155,20000 - 35000,off-road,playa,Transporte y Logística,Asturias,"Si, pequeña",hibrido,uso particular ocasional,Manual,Si,diario,experto,2474,SEAT Arona,1.0 TSI S&S FR XM 110,18190,2024,14.234km,110CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
4546,12000 - 20000,buen clima,montaña,Tecnología,Aragón,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,2475,SEAT Arona,1.0 TSI S&S FR XM 115,16490,2024,12.179km,116CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
1558,-12000,nieve,playa,Educación,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,novato,2478,SEAT Arona,1.0 TSI S&S FR XM 115,17290,2024,12.862km,116CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
1933,12000 - 20000,buen clima,ciudad,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,No,ocasional,intermedio,2478,SEAT Arona,1.0 TSI S&S FR XM 115,17290,2024,12.862km,116CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
2230,12000 - 20000,buen clima,ciudad,Turismo y Ocio,Baleares,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,semanal,novato,2479,SEAT Arona,1.0 TSI S&S FR XM 115,17690,2024,10.678km,116CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
735,60000 - 100000,buen clima,ciudad,Tecnología,Castilla-La Mancha,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,intermedio,2481,SEAT Arona,1.0 TSI S&S FR XM 115,17690,2024,9.575km,116CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
556,35000-60000,off-road,montaña,Educación,Andalucía,"Si, pequeña",diesel,viajes largos,Manual,No,diario,intermedio,2482,SEAT Arona,1.0 TSI S&S FR XM 115,18190,2024,7.574km,116CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
4253,20000 - 35000,buen clima,montaña,Salud,Cantabria,"Si, pequeña",gasolina,uso particular habitual,Manual,Si,diario,intermedio,2483,SEAT Arona,1.0 TSI S&S FR XM 115,18590,2024,12.693km,116CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
2733,-12000,buen clima,playa,Tecnología,Aragón,No,diesel,uso particular ocasional,Automatico,No,ocasional,intermedio,2484,SEAT Arona,1.0 TSI S&S Style 110,14790,2022,51.444km,110CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
1033,-12000,buen clima,montaña,Salud,Galicia,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,semanal,intermedio,2485,SEAT Arona,1.0 TSI S&S Style XM 110,13590,2022,98.909km,110CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
1555,60000 - 100000,buen clima,montaña,Tecnología,Madrid,"Si, pequeña",gasolina,viajes largos,Manual,Si,ocasional,intermedio,2487,SEAT Arona,1.0 TSI S&S Style XM 110,15490,2022,40.723km,110CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
33,60000 - 100000,buen clima,ciudad,Salud,Baleares,"Si, pequeña",hibrido,uso particular ocasional,Manual,No,ocasional,novato,2490,SEAT Arona,1.0 TSI S&S Xperience 110,13590,2022,106.885km,110CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
3505,20000 - 35000,off-road,ciudad,Tecnología,Asturias,"Si, pequeña",diesel,uso particular ocasional,Automatico,No,ocasional,intermedio,2492,SEAT Arona,1.6TDI CR S&S Style 115,14090,2019,81.653km,115CV,Manual,"10,000-15,000",Diesel,4,5,SEAT
1870,20000 - 35000,buen clima,montaña,Energía,Asturias,"Si, grande",gasolina,uso particular ocasional,Automatico,Si,semanal,novato,2493,SEAT Ateca,1.0 TSI S&S Style XM,16990,2022,42.105km,110CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
1979,35000-60000,buen clima,montaña,Energía,País Vasco,No,gasolina,uso particular habitual,Manual,No,diario,novato,2495,SEAT Ateca,1.5 EcoTSI S&S FR DSG,21790,2021,77.107km,150CV,Automatico,"20,000-30,000",Gasolina,4,5,SEAT
590,35000-60000,buen clima,ciudad,Tecnología,Extremadura,No,diesel,uso particular ocasional,Automatico,Si,semanal,intermedio,2496,SEAT Ateca,1.5 EcoTSI S&S FR DSG,23190,2021,37.538km,150CV,Automatico,"20,000-30,000",Gasolina,4,5,SEAT
1611,35000-60000,nieve,ciudad,Energía,Baleares,"Si, pequeña",diesel,uso particular habitual,Automatico,Si,diario,novato,2496,SEAT Ateca,1.5 EcoTSI S&S FR DSG,23190,2021,37.538km,150CV,Automatico,"20,000-30,000",Gasolina,4,5,SEAT
4177,-12000,buen clima,montaña,Industria Construccion y Manufactura,Baleares,"Si, pequeña",hibrido,uso particular habitual,Automatico,Si,semanal,novato,2502,SEAT Ateca,1.5 EcoTSI S&S Style XM,18790,2023,54.983km,150CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
4744,100000,off-road,ciudad,Salud,Andalucía,"Si, pequeña",electrico,viajes largos,Manual,Si,diario,intermedio,2504,SEAT Ateca,1.5 EcoTSI S&S Style XM,19590,2023,39.592km,150CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
1631,20000 - 35000,nieve,ciudad,Educación,Baleares,"Si, grande",gasolina,viajes largos,Manual,Si,diario,experto,2505,SEAT Ateca,1.5 EcoTSI S&S Style XM,19590,2023,44.273km,150CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
3066,12000 - 20000,buen clima,montaña,Otros,Asturias,"Si, pequeña",hibrido,uso particular ocasional,Automatico,Si,ocasional,novato,2507,SEAT Ateca,1.5 EcoTSI S&S Style XM,19790,2023,48.688km,150CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
2175,60000 - 100000,nieve,ciudad,Salud,Madrid,"Si, grande",hibrido,uso particular ocasional,Manual,Si,diario,experto,2509,SEAT Ateca,1.5 EcoTSI S&S Style XM,20590,2023,42.557km,150CV,Manual,"20,000-30,000",Gasolina,4,5,SEAT
1910,35000-60000,nieve,montaña,Servicios Financieros,Andalucía,No,diesel,uso particular habitual,Manual,Si,semanal,intermedio,2512,SEAT Ateca,1.5 EcoTSI S&S X-Perience,18190,2022,53.477km,150CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
4668,20000 - 35000,nieve,montaña,Salud,Cantabria,No,diesel,uso particular ocasional,Manual,Si,ocasional,novato,2513,SEAT Ateca,1.6TDI CR S&S Ecomotive Style,18190,2020,20.253km,115CV,Manual,"15,000-20,000",Diesel,4,5,SEAT
394,20000 - 35000,buen clima,ciudad,Educación,Castilla-La Mancha,"Si, pequeña",diesel,uso particular habitual,Manual,No,diario,experto,2514,SEAT Ateca,2.0TDI CR S&S Reference XM 116,16790,2022,72.949km,116CV,Manual,"15,000-20,000",Diesel,4,5,SEAT
1943,-12000,buen clima,ciudad,Energía,Aragón,"Si, grande",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,2515,SEAT Ateca,2.0TDI CR S&S Style 150,17590,2021,132.638km,150CV,Manual,"15,000-20,000",Diesel,4,5,SEAT
3753,60000 - 100000,buen clima,montaña,Comercio,Castilla y León,"Si, pequeña",diesel,viajes largos,Manual,Si,diario,intermedio,2518,SEAT Ibiza,1.0 MPI S&S Reference 80,9990,2019,86.287km,80CV,Manual,"5,000-10,000",Gasolina,4,5,SEAT
2313,35000-60000,buen clima,ciudad,Salud,Baleares,"Si, pequeña",diesel,viajes largos,Manual,Si,diario,intermedio,2519,SEAT Ibiza,1.0 MPI S&S Style 80,9490,2019,119.401km,80CV,Manual,"5,000-10,000",Gasolina,4,5,SEAT
1221,35000-60000,buen clima,ciudad,Industria Construccion y Manufactura,Baleares,"Si, grande",gasolina,viajes largos,Automatico,Si,semanal,experto,2521,SEAT Ibiza,1.0 TGI S&S Reference 90,10890,2020,51.173km,90CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
766,35000-60000,buen clima,montaña,Energía,Baleares,"Si, pequeña",diesel,uso particular habitual,Manual,No,ocasional,intermedio,2526,SEAT Ibiza,1.0 TSI S&S FR XS 110,14590,2023,16.191km,110CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
3198,60000 - 100000,buen clima,montaña,Industria Construccion y Manufactura,Aragón,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,ocasional,novato,2526,SEAT Ibiza,1.0 TSI S&S FR XS 110,14590,2023,16.191km,110CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
3544,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Murcia,"Si, grande",diesel,uso particular habitual,Manual,No,semanal,experto,2527,SEAT Ibiza,1.0 TSI S&S FR XS 110,14590,2023,20.453km,110CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
4926,-12000,buen clima,montaña,Tecnología,Castilla-La Mancha,"Si, pequeña",gasolina,uso particular habitual,Manual,No,ocasional,intermedio,2527,SEAT Ibiza,1.0 TSI S&S FR XS 110,14590,2023,20.453km,110CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
2513,-12000,nieve,montaña,Turismo y Ocio,Madrid,"Si, pequeña",diesel,uso particular habitual,Manual,Si,diario,intermedio,2530,SEAT Ibiza,1.0 TSI S&S FR XS 110,14990,2023,14.663km,110CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
4702,12000 - 20000,buen clima,playa,Servicios Financieros,Andalucía,"Si, grande",electrico,uso particular habitual,Manual,No,ocasional,experto,2533,SEAT Ibiza,1.0 TSI S&S FR XS 110,15190,2023,17.808km,110CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
2252,35000-60000,buen clima,ciudad,Tecnología,Andalucía,"Si, pequeña",electrico,uso particular ocasional,Manual,Si,semanal,intermedio,2535,SEAT Ibiza,1.0 TSI S&S FR XS 110,15490,2023,10.956km,110CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
204,12000 - 20000,off-road,ciudad,Energía,Murcia,No,diesel,uso particular ocasional,Manual,Si,diario,experto,2536,SEAT Ibiza,1.0 TSI S&S FR XS 110,15490,2023,17.833km,110CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
978,100000,off-road,montaña,Energía,Baleares,"Si, pequeña",gasolina,viajes largos,Manual,No,diario,intermedio,2536,SEAT Ibiza,1.0 TSI S&S FR XS 110,15490,2023,17.833km,110CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
2703,35000-60000,buen clima,playa,Tecnología,Andalucía,"Si, pequeña",electrico,uso particular habitual,Manual,Si,diario,novato,2537,SEAT Ibiza,1.0 TSI S&S FR XS 110,15490,2023,5.949km,110CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
829,60000 - 100000,buen clima,montaña,Industria Construccion y Manufactura,Baleares,No,diesel,uso particular ocasional,Manual,Si,diario,novato,2539,SEAT Ibiza,1.0 TSI S&S FR XS 110,15890,2023,14.178km,110CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
4322,35000-60000,nieve,ciudad,Transporte y Logística,Aragón,No,gasolina,viajes largos,Manual,Si,diario,intermedio,2539,SEAT Ibiza,1.0 TSI S&S FR XS 110,15890,2023,14.178km,110CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
562,60000 - 100000,off-road,montaña,Turismo y Ocio,Aragón,"Si, pequeña",gasolina,uso particular ocasional,Automatico,No,ocasional,novato,2543,SEAT Ibiza,1.0 TSI S&S Style 95,10290,2018,115.834km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
2624,35000-60000,nieve,montaña,Otros,Andalucía,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,ocasional,novato,2543,SEAT Ibiza,1.0 TSI S&S Style 95,10290,2018,115.834km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
583,35000-60000,buen clima,montaña,Salud,Andalucía,"Si, pequeña",diesel,uso particular habitual,Manual,Si,diario,intermedio,2544,SEAT Ibiza,1.0 TSI S&S Style 95,11690,2020,79.845km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
4967,60000 - 100000,buen clima,montaña,Salud,Baleares,"Si, pequeña",gasolina,uso particular ocasional,Manual,No,semanal,experto,2544,SEAT Ibiza,1.0 TSI S&S Style 95,11690,2020,79.845km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
453,35000-60000,off-road,ciudad,Servicios Financieros,Cantabria,"Si, pequeña",diesel,uso particular ocasional,Automatico,No,semanal,intermedio,2546,SEAT Ibiza,1.0 TSI S&S Style 95,11790,2020,83.231km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
2358,60000 - 100000,nieve,playa,Salud,Castilla-La Mancha,"Si, grande",electrico,uso particular ocasional,Manual,Si,semanal,experto,2546,SEAT Ibiza,1.0 TSI S&S Style 95,11790,2020,83.231km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
3149,20000 - 35000,off-road,montaña,Salud,País Vasco,"Si, grande",hibrido,uso particular habitual,Manual,Si,diario,novato,2546,SEAT Ibiza,1.0 TSI S&S Style 95,11790,2020,83.231km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
4059,20000 - 35000,buen clima,ciudad,Tecnología,Andalucía,"Si, grande",gasolina,uso particular ocasional,Manual,Si,diario,intermedio,2546,SEAT Ibiza,1.0 TSI S&S Style 95,11790,2020,83.231km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
1771,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,2547,SEAT Ibiza,1.0 TSI S&S Style 95,11990,2020,73.108km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
4940,12000 - 20000,off-road,ciudad,Otros,Castilla y León,"Si, pequeña",gasolina,uso particular habitual,Manual,No,diario,intermedio,2547,SEAT Ibiza,1.0 TSI S&S Style 95,11990,2020,73.108km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
4060,100000,buen clima,montaña,Tecnología,Murcia,"Si, pequeña",diesel,uso particular habitual,Manual,Si,diario,intermedio,2548,SEAT Ibiza,1.0 TSI S&S Style 95,12290,2020,72.747km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
4335,20000 - 35000,buen clima,montaña,Tecnología,Asturias,"Si, grande",gasolina,uso particular habitual,Automatico,Si,diario,experto,2551,SEAT Ibiza,1.6TDI CR S&S Reference 95,10190,2020,114.243km,95CV,Manual,"10,000-15,000",Diesel,4,5,SEAT
1480,12000 - 20000,buen clima,ciudad,Industria Construccion y Manufactura,Castilla y León,"Si, grande",electrico,viajes largos,Manual,No,diario,experto,2556,SEAT León,1.2 TSI S&S Reference 110,11690,2018,118.760km,110CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
1832,20000 - 35000,buen clima,ciudad,Comercio,Navarra,No,diesel,uso particular habitual,Automatico,No,diario,intermedio,2557,SEAT León,1.4 TSI ACT S&S FR 150,15690,2018,96.846km,150CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
3185,20000 - 35000,buen clima,montaña,Servicios Financieros,Andalucía,No,gasolina,uso particular habitual,Manual,No,diario,novato,2558,SEAT León,1.5 EcoTSI S&S FR Fast Edition 150,17290,2020,43.558km,150CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
734,-12000,buen clima,playa,Salud,Andalucía,"Si, grande",gasolina,uso particular ocasional,Manual,No,semanal,intermedio,2560,SEAT León,1.5 EcoTSI S&S Style 130,14990,2018,28.507km,130CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
4006,60000 - 100000,nieve,montaña,Tecnología,Asturias,"Si, pequeña",diesel,uso particular habitual,Manual,Si,diario,experto,2564,SEAT León,1.5 TSI S&S Style 130,14190,2020,105.773km,130CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
252,12000 - 20000,buen clima,playa,Tecnología,Aragón,No,hibrido,uso particular ocasional,Manual,No,diario,intermedio,2565,SEAT León,1.5 TSI S&S Style 130,15590,2021,60.923km,130CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
2979,35000-60000,off-road,playa,Educación,Baleares,"Si, pequeña",electrico,uso particular habitual,Automatico,Si,diario,novato,2565,SEAT León,1.5 TSI S&S Style 130,15590,2021,60.923km,130CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
712,35000-60000,off-road,playa,Tecnología,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Automatico,No,diario,novato,2567,SEAT León,1.5 eTSI DSG-7 S&S Style Special Edition 150,21090,2024,618km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,SEAT
3564,-12000,buen clima,montaña,Transporte y Logística,Madrid,"Si, pequeña",hibrido,uso particular ocasional,Manual,Si,ocasional,novato,2568,SEAT León,1.6TDI CR Reference 90,11890,2018,129.715km,90CV,Manual,"10,000-15,000",Diesel,4,5,SEAT
4396,35000-60000,buen clima,ciudad,Comercio,Aragón,"Si, pequeña",diesel,uso particular habitual,Automatico,Si,diario,intermedio,2570,SEAT León,1.6TDI CR S&S Reference 115,13190,2019,97.046km,115CV,Manual,"10,000-15,000",Diesel,4,5,SEAT
241,35000-60000,buen clima,ciudad,Educación,Aragón,"Si, pequeña",gasolina,uso particular habitual,Automatico,Si,diario,intermedio,2571,SEAT León,1.6TDI CR S&S Reference 115,13190,2020,112.001km,115CV,Manual,"10,000-15,000",Diesel,4,5,SEAT
745,35000-60000,nieve,playa,Tecnología,Murcia,"Si, pequeña",diesel,uso particular habitual,Manual,No,diario,experto,2571,SEAT León,1.6TDI CR S&S Reference 115,13190,2020,112.001km,115CV,Manual,"10,000-15,000",Diesel,4,5,SEAT
1323,60000 - 100000,nieve,playa,Tecnología,Aragón,No,diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,2571,SEAT León,1.6TDI CR S&S Reference 115,13190,2020,112.001km,115CV,Manual,"10,000-15,000",Diesel,4,5,SEAT
2122,35000-60000,buen clima,montaña,Otros,Andalucía,"Si, grande",gasolina,uso particular habitual,Manual,No,diario,intermedio,2573,SEAT León,1.6TDI CR S&S Style 115,12290,2020,117.609km,115CV,Manual,"10,000-15,000",Diesel,4,5,SEAT
4535,12000 - 20000,nieve,ciudad,Turismo y Ocio,Andalucía,No,gasolina,uso particular ocasional,Automatico,Si,diario,novato,2573,SEAT León,1.6TDI CR S&S Style 115,12290,2020,117.609km,115CV,Manual,"10,000-15,000",Diesel,4,5,SEAT
3586,20000 - 35000,buen clima,montaña,Salud,Castilla y León,"Si, grande",gasolina,viajes largos,Automatico,No,ocasional,intermedio,2574,SEAT León,1.6TDI CR S&S Style 115,13190,2020,93.870km,115CV,Manual,"10,000-15,000",Diesel,4,5,SEAT
292,12000 - 20000,nieve,montaña,Energía,Murcia,No,diesel,uso particular habitual,Automatico,No,semanal,intermedio,2575,SEAT León,1.6TDI CR S&S Style 115,13290,2017,74.348km,115CV,Manual,"10,000-15,000",Diesel,4,5,SEAT
2171,60000 - 100000,off-road,montaña,Energía,Andalucía,"Si, grande",diesel,uso particular ocasional,Manual,Si,semanal,experto,2577,SEAT León,2.0 EcoTSI S&S DSG7 FR 190,19390,2019,27.691km,190CV,Automatico,"15,000-20,000",Gasolina,4,5,SEAT
4750,20000 - 35000,buen clima,playa,Energía,Madrid,"Si, grande",gasolina,uso particular ocasional,Manual,No,diario,intermedio,2579,SEAT León,2.0TDI S&S Reference 115,13590,2020,85.146km,115CV,Manual,"10,000-15,000",Diesel,4,5,SEAT
1243,20000 - 35000,buen clima,playa,Salud,Aragón,"Si, grande",electrico,uso particular habitual,Automatico,Si,ocasional,experto,2580,SEAT León,2.0TDI S&S Reference 115,17590,2022,81.497km,115CV,Manual,"15,000-20,000",Diesel,4,5,SEAT
89,12000 - 20000,off-road,ciudad,Salud,Aragón,"Si, grande",electrico,uso particular habitual,Automatico,No,diario,experto,2585,SEAT León,ST 1.5 TGI GNC S&S Style 130,12690,2020,113.528km,130CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT
260,12000 - 20000,buen clima,ciudad,Salud,Baleares,"Si, pequeña",diesel,uso particular habitual,Manual,Si,semanal,intermedio,2586,SEAT León,ST 1.5 TSI S&S FR 150,19390,2021,39.630km,150CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT
1756,60000 - 100000,buen clima,montaña,Educación,Aragón,"Si, grande",gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,2597,Skoda Fabia,1.0 MPI Active,12390,2022,20.932km,80CV,Manual,"10,000-15,000",Gasolina,4,5,Skoda
1962,-12000,buen clima,montaña,Comercio,Galicia,"Si, pequeña",gasolina,uso particular habitual,Manual,Si,semanal,novato,2597,Skoda Fabia,1.0 MPI Active,12390,2022,20.932km,80CV,Manual,"10,000-15,000",Gasolina,4,5,Skoda
2419,35000-60000,buen clima,montaña,Energía,Baleares,"Si, pequeña",hibrido,uso particular habitual,Manual,No,diario,intermedio,2597,Skoda Fabia,1.0 MPI Active,12390,2022,20.932km,80CV,Manual,"10,000-15,000",Gasolina,4,5,Skoda
1103,12000 - 20000,buen clima,montaña,Comercio,Castilla y León,"Si, pequeña",hibrido,uso particular ocasional,Manual,Si,semanal,intermedio,2599,Skoda Fabia,1.0 MPI Like,8490,2019,108.372km,75CV,Manual,"5,000-10,000",Gasolina,4,5,Skoda
1676,100000,buen clima,ciudad,Otros,Cantabria,No,diesel,uso particular ocasional,Manual,Si,diario,intermedio,2599,Skoda Fabia,1.0 MPI Like,8490,2019,108.372km,75CV,Manual,"5,000-10,000",Gasolina,4,5,Skoda
4347,12000 - 20000,buen clima,ciudad,Tecnología,Baleares,"Si, pequeña",gasolina,viajes largos,Manual,Si,diario,experto,2599,Skoda Fabia,1.0 MPI Like,8490,2019,108.372km,75CV,Manual,"5,000-10,000",Gasolina,4,5,Skoda
912,60000 - 100000,nieve,montaña,Entretenimiento y Medios,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Automatico,No,ocasional,intermedio,2603,Skoda Kamiq,1.0 TSI Ambition,18190,2023,15.493km,95CV,Manual,"15,000-20,000",Gasolina,4,5,Skoda
1117,12000 - 20000,buen clima,montaña,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,No,ocasional,novato,2605,Skoda Karoq,1.5 TSI Ambition ACT DSG,16790,2021,93.550km,150CV,Automatico,"15,000-20,000",Gasolina,4,5,Skoda
4560,60000 - 100000,buen clima,montaña,Turismo y Ocio,Extremadura,"Si, grande",gasolina,uso particular ocasional,Automatico,No,ocasional,novato,2609,Skoda Karoq,2.0TDI AdBlue Ambition 4x4 DSG,24990,2022,33.967km,150CV,Automatico,"20,000-30,000",Diesel,4,5,Skoda
2352,20000 - 35000,buen clima,ciudad,Tecnología,Asturias,"Si, pequeña",diesel,uso particular habitual,Automatico,Si,diario,intermedio,2611,Skoda Karoq,2.0TDI Adblue Active,15890,2022,73.616km,115CV,Manual,"15,000-20,000",Diesel,4,5,Skoda
4013,35000-60000,buen clima,ciudad,Tecnología,Canarias,"Si, grande",gasolina,viajes largos,Automatico,No,diario,intermedio,2618,Skoda Kodiaq,2.0TDI AB tech Ambition 4x2 DSG,20590,2020,81.770km,150CV,Automatico,"20,000-30,000",Diesel,4,5,Skoda
2474,60000 - 100000,buen clima,ciudad,Salud,Aragón,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,2623,Skoda Octavia,Combi 1.4TSI PHEV Style DSG,24590,2021,57.244km,204CV,Automatico,"20,000-30,000",Hibrido,4,5,Skoda
1559,20000 - 35000,off-road,ciudad,Servicios Financieros,Canarias,"Si, grande",gasolina,uso particular ocasional,Manual,Si,diario,experto,2624,Skoda Octavia,Combi 1.5 TSI Style,15190,2019,63.337km,150CV,Manual,"15,000-20,000",Gasolina,4,5,Skoda
1838,20000 - 35000,buen clima,playa,Servicios Financieros,Valencia,"Si, grande",gasolina,uso particular ocasional,Manual,No,diario,intermedio,2624,Skoda Octavia,Combi 1.5 TSI Style,15190,2019,63.337km,150CV,Manual,"15,000-20,000",Gasolina,4,5,Skoda
1058,60000 - 100000,buen clima,montaña,Salud,Baleares,No,gasolina,uso particular ocasional,Automatico,No,ocasional,intermedio,2625,Skoda Octavia,Combi 1.6TDI CR Ambition,11390,2020,132.867km,115CV,Manual,"10,000-15,000",Diesel,4,5,Skoda
4404,20000 - 35000,buen clima,playa,Salud,Andalucía,"Si, grande",diesel,uso particular ocasional,Automatico,Si,diario,intermedio,2625,Skoda Octavia,Combi 1.6TDI CR Ambition,11390,2020,132.867km,115CV,Manual,"10,000-15,000",Diesel,4,5,Skoda
3602,20000 - 35000,nieve,ciudad,Comercio,Cantabria,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,diario,novato,2627,Skoda Octavia,Combi 1.6TDI CR Ambition,12690,2020,131.428km,115CV,Manual,"10,000-15,000",Diesel,4,5,Skoda
3320,20000 - 35000,buen clima,montaña,Tecnología,Castilla y León,"Si, grande",gasolina,uso particular ocasional,Automatico,Si,diario,novato,2628,Skoda Octavia,Combi 1.6TDI CR Ambition,14590,2019,87.359km,115CV,Manual,"10,000-15,000",Diesel,4,5,Skoda
2410,-12000,buen clima,playa,Tecnología,Castilla y León,"Si, pequeña",gasolina,viajes largos,Automatico,No,diario,novato,2630,Skoda Octavia,Combi 2.0TDI CR Ambition DSG,15490,2020,138.402km,150CV,Automatico,"15,000-20,000",Diesel,4,5,Skoda
2747,60000 - 100000,buen clima,ciudad,Tecnología,Aragón,"Si, pequeña",electrico,uso particular ocasional,Automatico,No,diario,experto,2634,Skoda Scala,1.0 TSI Style DSG,14590,2022,69.578km,110CV,Automatico,"10,000-15,000",Gasolina,4,5,Skoda
3919,20000 - 35000,buen clima,ciudad,Industria Construccion y Manufactura,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,experto,2635,Skoda Scala,1.0 TSI Style DSG,14990,2022,65.169km,110CV,Automatico,"10,000-15,000",Gasolina,4,5,Skoda
3277,20000 - 35000,buen clima,montaña,Servicios Financieros,Aragón,"Si, pequeña",hibrido,uso particular ocasional,Manual,Si,semanal,novato,2636,Skoda Scala,1.0 TSI Style DSG,15290,2022,65.419km,110CV,Automatico,"15,000-20,000",Gasolina,4,5,Skoda
508,12000 - 20000,off-road,ciudad,Salud,Murcia,"Si, pequeña",hibrido,uso particular habitual,Manual,Si,diario,novato,2637,Skoda Scala,1.0 TSI Style DSG,15490,2022,61.931km,110CV,Automatico,"15,000-20,000",Gasolina,4,5,Skoda
